logclf_only_tfidf,rf_only_tfidf,gbc_only_tfidf,logclf_tfidf_with_features,rf_tfidf_with_features,gbc_tfidf_with_features,logclf_tfidf_with_cleanedfeatures,rf_tfidf_with_cleanedfeatures,gbc_tfidf_with_cleanedfeatures,logclf_only_features,rf_only_features,gbc_only_features,spacy_v0,spacy_v1
0,0,0,0,0,0,0,0,0,0,0,0,6.593540456378832e-05,0.0021022423170506954
1,0,1,1,0,1,1,0,1,0,0,1,0.7898451685905457,0.08652563393115997
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,0,1,0,0,0,0,0.9987642765045166,0.9660916924476624
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.000204099589609541,0.00010283288429491222
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,8.663593325763941e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001107660136767663,0.0003826395550277084
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9984947443008423,0.9933536052703857
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00037007281207479537
0,1,1,1,1,1,1,1,1,1,1,1,0.9998672008514404,0.9845091700553894
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9996521472930908,0.9988799691200256
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.006278845947235823,0.0307594183832407
0,0,0,0,0,0,0,0,0,0,0,0,5.9864858485525474e-05,0.0007776838610880077
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9993304014205933
0,0,0,0,0,0,0,0,0,0,0,0,0.0002631349489092827,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001030757775879465,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,1,0.9999545812606812,0.9999228715896606
0,1,0,1,1,1,0,1,0,0,0,0,0.9987415671348572,0.9888598918914795
0,0,0,0,0,0,0,0,0,0,0,0,0.001101918169297278,0.00039222085615620017
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,0,0,1,0,0,1,0,0,0,0,0.9999189376831055,0.9991459846496582
1,1,1,1,1,1,0,1,1,0,1,0,0.9996009469032288,0.9982840418815613
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0011563953012228012
1,1,1,1,1,1,1,1,1,0,0,0,0.999845027923584,0.9983452558517456
0,0,0,0,0,0,0,0,0,0,0,0,0.0003320061368867755,0.004500615876168013
0,0,0,0,0,1,0,0,0,0,0,0,0.0013764631003141403,0.0004355724377091974
0,0,0,0,0,0,0,0,0,0,0,0,0.00025347445625811815,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,1,1,1,0.9999545812606812,0.9994372725486755
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,0,1,1,0,1,1,1,0,0,0,0.9993312358856201,0.9905563592910767
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9980757236480713,0.9981677532196045
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,1,0,0.0009363599820062518,0.008803957141935825
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,1,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,1,0,0.9999545812606812,0.9977319240570068
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9965603947639465
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,6.707912689307705e-05,0.0005937497480772436
0,0,0,0,0,0,0,0,0,0,0,0,0.0016195641364902258,0.0003484509070403874
1,0,1,1,0,1,1,0,0,0,0,0,0.014777803793549538,0.08556026965379715
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0010814628330990672
0,0,0,0,0,0,0,0,0,0,0,0,0.0007103061070665717,5.611936649074778e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00011355411697877571,7.5177988037467e-05
1,1,0,1,1,0,1,1,0,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.003578062867745757,0.0009200111380778253
1,0,1,1,0,1,1,0,1,0,0,0,0.9999545812606812,0.9992478489875793
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0009013209491968155
0,0,0,0,0,0,0,0,0,0,0,0,0.0001441537169739604,0.0004328907234594226
0,0,0,0,0,0,0,0,0,0,0,0,0.0005929060280323029,0.00012208317639306188
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999545812606812
0,1,0,1,1,0,0,1,0,0,0,0,0.9999545812606812,0.9999428987503052
0,0,0,0,0,0,0,0,0,0,0,0,0.0009221112122759223,0.000530024291947484
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00040868192445486784,0.004111815243959427
1,1,1,1,1,1,1,1,0,0,1,1,0.9998670816421509,0.9999545812606812
1,1,1,1,1,1,1,1,0,0,0,0,0.9999545812606812,0.9998873472213745
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,6.299465894699097e-05,4.735321272164583e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001115973136620596,0.0006824827287346125
0,0,0,0,0,0,0,0,0,0,0,0,0.03159499168395996,0.014221296645700932
1,0,1,1,1,1,1,0,1,1,1,1,0.05171617120504379,0.1289665848016739
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9998093247413635
1,1,0,1,1,0,1,0,0,0,0,0,0.9999350309371948,0.9999302625656128
1,1,1,1,1,1,1,1,1,0,1,0,0.9996298551559448,0.9641016721725464
0,0,0,0,0,0,0,0,0,0,0,0,8.659200102556497e-05,0.002967170439660549
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0002567585906945169,0.00443377997726202
0,0,0,0,0,0,0,0,0,0,0,0,9.746303112478927e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9952462315559387,0.990532636642456
0,0,0,0,0,0,0,0,0,0,0,0,0.0006967065273784101,0.0011817883932963014
1,1,1,1,1,1,1,1,1,0,1,0,0.999646782875061,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,7.282564911292866e-05,0.00041235858225263655
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.0001756999990902841,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,1,0,0.9999545812606812,0.9997642636299133
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.12172555923461914,0.017912302166223526
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0010044220834970474,0.0001326574565609917
1,1,1,1,1,1,0,1,0,0,0,0,0.9973728656768799,0.992171049118042
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9934974908828735,0.993846595287323
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9994358420372009,0.999947190284729
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0002124011516571045,0.00016642126138322055
0,0,0,0,0,0,0,0,0,1,0,1,4.539787187241018e-05,0.0014548778999596834
1,1,1,1,1,1,1,1,1,0,1,1,0.9999545812606812,0.9996695518493652
0,0,0,0,0,0,0,0,0,0,0,0,0.00019027538655791432,0.00980785395950079
0,0,0,0,0,0,0,0,0,0,0,0,0.00012307552970014513,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0014242654433473945,0.0010642491979524493
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,1,0,1,1,0,1,0,0,0,0,0.9993128776550293,0.921956479549408
1,1,1,1,1,1,1,1,1,0,0,0,0.9998394250869751,0.9982765913009644
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001705698377918452,0.0016967187402769923
0,1,0,1,1,1,0,1,1,0,1,1,0.999868631362915,0.9988049268722534
1,1,1,1,1,1,1,1,1,1,1,1,0.9985235333442688,0.9975379705429077
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,0,0.9998655319213867,0.9903613328933716
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9994640946388245,0.9855057001113892
1,1,1,1,1,1,1,1,1,0,0,0,0.9992190599441528,0.9964370727539062
0,0,0,0,0,0,0,0,0,0,0,0,0.01499352790415287,0.0049084629863500595
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,1,0,1,1,0,1,1,1,1,0.00021238860790617764,0.022576892748475075
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,1,1,1,0.7179535031318665,0.25064072012901306
0,0,0,0,0,0,0,0,0,0,0,0,0.00017776004096958786,0.0019073978764936328
0,0,0,0,0,0,0,0,0,0,0,0,0.0002050563634838909,0.0016209786990657449
0,0,0,0,0,0,0,0,0,0,0,0,0.004680945072323084,0.027134740725159645
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,0,0.9986228942871094,0.9969954490661621
0,0,0,0,0,0,0,0,0,0,0,0,0.00021087501954752952,0.0023575557861477137
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,0,1,0,0,1,0,0.9989294409751892,0.9964138865470886
0,1,0,0,1,1,0,1,0,0,1,1,0.9972694516181946,0.9493025541305542
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9998997449874878,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0016767819179221988
0,0,0,0,0,0,0,0,0,1,0,0,0.0003822336148004979,0.0018596223089843988
0,0,0,0,0,0,0,0,0,0,0,0,0.0013077273033559322,0.0005990549107082188
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999545812606812
0,0,1,1,0,1,0,0,1,0,0,1,0.0004903193912468851,0.014119134284555912
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0012309988960623741,0.0013670517364516854
0,0,0,0,0,0,0,0,0,0,0,1,4.724951213574968e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9840781688690186,0.9896479249000549
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,6.07804577157367e-05,0.0008212602115236223
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00023228982172440737,0.007459414657205343
1,1,1,1,1,1,0,1,0,0,0,0,0.9998637437820435,0.999810516834259
1,1,1,1,1,1,1,1,1,0,1,1,0.9999545812606812,0.9955834746360779
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0064925034530460835,0.0007594777271151543
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.000961276120506227
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0005598501884378493,0.023779580369591713
0,0,0,0,0,0,0,0,0,0,0,0,6.539306923514232e-05,0.03286013379693031
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,0,0,1,0,0,1,0,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,1,0.9991260170936584,0.9898760914802551
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00042869753087870777
0,0,0,0,0,0,0,0,0,0,0,0,0.0007786215282976627,0.001830138498917222
1,1,1,1,1,1,0,1,0,0,0,0,0.98816978931427,0.9824457168579102
0,0,0,0,0,0,0,0,0,0,0,0,0.00011355519382050261,0.0006948499358259141
0,0,0,0,0,0,0,0,0,0,0,0,0.04754142835736275,0.03233719244599342
1,1,1,1,1,1,1,1,1,0,1,1,0.9991233944892883,0.9997709393501282
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0001034475935739465
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.014915489591658115,0.0008810661965981126
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,5.074294676887803e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0012370168697088957,0.002990837674587965
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.999784529209137,0.9995948672294617
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,7.059873314574361e-05,0.0009080959716811776
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.008372610434889793,0.0014178609708324075
0,0,0,0,0,0,0,0,0,0,0,1,0.03518999367952347,0.022626809775829315
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00028490120894275606
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0014041087124496698
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9994571805000305
1,1,1,1,1,1,1,1,0,0,1,0,0.9992824196815491,0.9754613041877747
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0029829139821231365
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.0002020874380832538,0.0005148954805918038
1,1,1,1,1,1,1,1,1,1,1,1,0.9955079555511475,0.9994646906852722
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0001859525073086843
0,0,0,0,0,0,0,0,0,0,0,0,0.08158786594867706,0.06082230061292648
1,1,1,1,1,1,1,1,1,0,0,0,0.9993815422058105,0.9933421015739441
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9955583810806274,0.9998834133148193
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,0,1,1,1,0,1,0,0,0,1,0.9803375005722046,0.9921602606773376
0,1,0,0,1,0,0,1,0,0,1,0,0.9998947381973267,0.9946887493133545
0,1,0,0,1,0,1,1,1,0,0,0,0.9998949766159058,0.9991260170936584
1,1,1,1,1,0,0,1,0,0,0,0,0.9975294470787048,0.9991835951805115
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.005464006680995226
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0011238555889576674
0,0,0,0,0,0,0,0,0,0,1,0,0.00012418154801707715,0.0004088043060619384
1,1,1,1,1,1,1,1,1,1,1,1,0.9987958669662476,0.9253726601600647
0,1,1,0,1,0,0,1,0,0,1,0,0.9968974590301514,0.9997814297676086
1,0,1,1,0,1,1,0,0,0,0,0,0.00018278040806762874,0.014749685302376747
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00035435525933280587
0,0,0,0,0,0,0,0,0,0,0,0,0.0005540184793062508,0.038072165101766586
0,1,1,1,1,1,0,1,0,0,0,0,0.9993952512741089,0.997267484664917
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,6.983466300880536e-05
0,0,0,0,0,0,0,0,1,0,0,1,0.00011225122580071911,0.026297258213162422
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0005425918498076499,0.010141764767467976
1,1,1,1,1,1,1,1,1,0,0,0,0.9998890161514282,0.9998173117637634
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,8.721534686628729e-05,9.53318813117221e-05
0,1,0,1,1,0,1,1,1,0,0,0,0.9999545812606812,0.9999480247497559
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,1,0,0.9998689889907837,0.999915599822998
0,0,0,0,0,0,0,0,0,0,0,0,0.0003617877955548465,0.0005168185452930629
1,1,1,1,1,1,0,1,1,0,1,0,0.9949514865875244,0.7100191712379456
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,0,0,1,0,1,1,1,0,0,0,0.9998899698257446,0.9989418387413025
1,1,1,1,1,1,0,1,0,0,1,0,0.9995754361152649,0.9896348118782043
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0003827267501037568
0,0,1,0,0,1,0,0,0,0,0,0,0.0013078313786536455,0.007328093983232975
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,9.605724335415289e-05,0.00029641654691658914
1,1,1,1,1,1,1,1,0,0,0,0,0.9991550445556641,0.9991157650947571
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,5.860210148966871e-05,7.524390093749389e-05
0,0,0,0,0,0,0,0,0,0,0,1,0.00045562631567008793,0.0017130589112639427
0,1,1,1,1,1,1,1,1,1,1,1,0.9934564232826233,0.9992794394493103
0,0,0,0,0,0,0,0,0,0,1,0,4.539787187241018e-05,7.576685311505571e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0001251663634320721
0,1,0,0,1,0,0,1,0,0,0,0,0.9986201524734497,0.9936509728431702
0,0,0,0,0,0,0,0,0,0,0,0,0.0011649993248283863,0.005542697384953499
1,1,1,1,1,1,1,1,1,0,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9997674822807312,0.9993498921394348
1,1,1,1,1,1,1,1,1,0,0,0,0.9998571872711182,0.9992376565933228
0,0,0,0,0,0,0,0,0,0,0,0,0.00015530886594206095,9.513028635410592e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.001500579877756536,0.005062163807451725
0,0,0,0,0,0,0,0,0,0,0,0,0.0001541174715384841,0.00025071686832234263
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.000448197650257498,0.00010204313730355352
1,1,0,1,1,1,1,1,1,0,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,0,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,6.426344043575227e-05,0.00012667335977312177
0,0,1,0,0,1,0,0,0,0,0,0,0.022861579433083534,0.028832420706748962
0,0,0,0,0,0,0,0,0,0,0,0,0.00024299572396557778,6.750631291652098e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.002002779394388199
0,0,0,0,0,0,0,0,0,0,0,0,0.0006431947113014758,0.05384552478790283
0,0,0,0,0,0,0,0,0,0,0,0,0.0015206026146188378,0.002914200536906719
1,0,1,1,0,1,1,0,1,0,0,0,0.013247108086943626,0.006501971744000912
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.001230889931321144
0,0,0,0,0,0,0,0,0,0,0,0,7.490913412766531e-05,0.0009641805663704872
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,8.639685256639495e-05,0.00014095981896389276
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9665948748588562,0.9858700037002563
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,0,0,0,0,1,0,0.00028460341854952276,0.07844799757003784
0,1,0,0,1,0,1,1,1,1,1,1,0.9998264908790588,0.9946821331977844
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,5.2820294513367116e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9998383522033691,0.9833449721336365
0,0,1,1,1,1,0,0,1,0,0,1,0.012620747089385986,0.004447051789611578
1,1,1,0,1,0,0,1,0,0,1,0,0.9999035596847534,0.9997970461845398
